index,conated_comments,polarity_emotions,polarity_emotions_ID
3232,ඔයිට වඩා හොදයි පැල්කවියක් කියපන් face_with_tears_of_joy, negative sarcasm,7
3233,මොන හුත්තක්ද බං මේ අපහු රැප් අහන්න හිතෙන්නෙත් නෑ මේ ඇහුවමface_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3234,ඒක පහරක් red_heart  ud adhesive_bandage leaf_fluttering_in_wind, positive joy,4
3235,මොන හුත්තක්ද ඕයි මේ  කව්ද බන් මේ ගෝතයාface_with_tears_of_joy , negative sarcasm,7
3236,සුපිරියක් තමා පොඩියො fire, positive joy,4
3237,මෙහෙම එකෙක් එක්ක කෙල්ලෙක් ටික කාලයක් හරි හිටපු එකත් පුදුමයි  flushed_face, neutral joy,5
3238,අඩෝ ගැම්මක් පොඩ් යා අයියේud red_heart  red_heart  red_heart  red_heart , positive love,0
3239,මං මුකුත් කියන්නෑමයි slightly_smiling_face slightly_smiling_face raised_hand, neutral joy,5
3240,ඉව්ව් face_with_tears_of_joy, negative sarcasm,7
3241,අතනින් පහලට වැටෙයි pouting_cat, negative anger,10
3242,රැප් කියන්න එපා බන් උබට ඒක හරියන්නෙ නැ slightly_smiling_face thumbs_up, negative joy,12
3243,නිකන් චාටර් උනා face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3244,අතනම් තියනවා හැකියාව දෙන්න තමා කවුරුත් නැත්තෙ face_with_tears_of_joy, neutral sarcasm,6
3245,හොදවැඩේ  අනිත් උන්ට හිනා වෙනවට බැරි වැඩ නොකරන්  අබරෝ   හිතපන් උබට හිනා වෙනවට කැමති නැත්තම් අනිත්උනුත් කැමති නැrolling_on_the_floor_laughing rolling_on_the_floor_laughing, neutral sarcasm,6
3246, මේවත සින්දු කියන්නේ rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing, neutral sarcasm,6
3247,ඉදකින් හුත්තෝ face_with_tears_of_joy, negative sarcasm,7
3248,බූට් රැප්face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3249,මේවා රැප්ද බන් smiling_face_with_tear, negative sarcasm,7
3250,ගැම්මක් පොඩ්ඩෝ සුපිරියක්red_heart  maple_leaf slightly_smiling_face, positive joy,4
3251,රැප් කනවා grinning_face_with_sweat, negative sarcasm,7
3252,පට්ට බොකයි ගූ හතයිred_heart  smiling_face_with_tear, negative love,13
3253,නිදාගත්තෙ යාලුවාගේ ඇදො කිවුවා නෙastonished_face astonished_face astonished_face astonished_face, neutral joy,5
3254,මදිද රිදෙව්වාnauseated_face nauseated_face, negative anger,10
3255,අනිත් උන්ට හිනා වෙලා මේ කරලා තියෙන්නේ බඩ යන්ඩම එකක් කුමාරි අක්කගේ ගානට වැටුනාcrying_face crying_face, negative sad,3
3256,මරු රැප් එක්ක අයියෙloveyou_gesture, positive joy,4
3257,ඔලුව කැකුමයි හුත්තෝ face_with_tears_of_joy, negative sarcasm,7
3258,ගැම්මක් පොඩියෝ thumbs_up hot_face hot_face hot_face, positive joy,4
3259,මොන හුත්තක්ද මෙ face_with_tears_of_joy thumbs_up, negative sarcasm,7
3260,මොන වේස වැඩක්ද මේface_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3261,කමේනට් වල මුට බනින්න කලින් උඹලා ගැන හිතපන් මෙහෙම හරි රැප් එකක් කරන්න පුලුවන්නම් තොපි කෑගහපං cat_with_tears_of_joy thumbs_up, negative sarcasm,7
3262,ගැම්මක් පොඩියා red_heart  face_savoring_food, positive joy,4
3263,චාටර් බං උබyawning_face, negative anger,10
3264,මොන මගුලක් ද බන් මේ  nauseated_face nauseated_face nauseated_face, negative anger,10
3265,ඇයි බං අර අත කරකවන්නෙ හැම වෙලෙම unamused_face, neutral anger,11
3266,ඉයා face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3267,එහා ගෙදර අංකල් ලැට් එකට ගියාමත් ඔහොම කවි කියනව අහෙනව    rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
3268,නයිස් පොඩියො කක්කි දාලද නාලද ඉතින් slightly_smiling_face backhand_index_pointing_right backhand_index_pointing_left, negative sarcasm,7
3269,පැතුම් නිස්සංක මොකෝ මේ රැප් කියන්නෙconfused_face confused_face confused_face, neutral sad,1
3270,අනිත් උන්ගෙ ඇද හොය හොය හිනා වෙන එකට මිනිස්සු උට හිනා උනාම රිදිලා cat_with_tears_of_joy cat_with_tears_of_joy, neutral sarcasm,6
3271,මරු bouquet red_heart, positive joy,4
3272,කවුද මූව රැවැට්ටුවෙ රැප් කියන්න පුලුවන් කියලා face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
3273,අනේ හුත්තො මටත් එක්ක ලැජ්ජයිcat_with_tears_of_joy person_facepalming, negative sarcasm,7
3274,සිරාවටම කියන්නේ කැතයි slightly_smiling_face, negative sarcasm,7
3275,ගූ රැප්face_with_tears_of_joy middle_finger, negative sarcasm,7
3276,සුන්නත් කරන්     face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
3277,මරු red_heart  red_heart  red_heart , positive love,0
3278,මොනාද හු ත්තෝ මේface_with_tears_of_joy, negative sarcasm,7
3279,ප්ට්ට අය්යෙ face_savoring_food face_savoring_food face_savoring_food, positive joy,4
3280,පොඩියා thumbs_up red_heart, positive joy,4
3281,මොන හුයන්නක්ද මේ face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
3282,අඩෝ එපා බන් රැපුත් එපා කරන්න pleading_face pleading_face loudly_crying_face loudly_crying_face loudly_crying_face folded_hands folded_hands folded_hands, negative sad,3
3283,බල්ලෙක් උඩු බුරනවා ඇහුනෙ බන් face_with_open_mouth, negative joy,12
3284,කවුද බන් මේ වගේ පකයලා උස්සලා තියන්නේ හුත්තිගෙ පුතෙක්නේ මූඅනුන්ට හිනා වෙලා සල්ලි හොයන උබට මෙහෙම කියලා මදිකාලකන්නි බල්ලා      face_vomiting face_vomiting face_vomiting face_vomiting, negative anger,10
3285,මොකාද බං අර කොන්ඩේ තැබිලි පාට ගාං ඉන්න මෝඩයා පිස්සු හුත්තා  ඉදකින් ගූ ඈ rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
3286,ලස්සන ලිරික් ටිකක්  collision collision collision middle_finger bouquet bouquet bouquet bouquet smiling_face_with_hearteyes smiling_face_with_hearteyes smiling_face_with_hearteyes smiling_face_with_hearteyes green_heart green_heart green_heart green_heart green_heart, positive sarcasm,9
3287,ඊය උට්ටො අන්ලයික් ගොඩ rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
3288,උබ ටික් ටොක් රිවීව් ශෝ කරන්න ගිහිල්ලත් රෙද්දෙ රෙවාගත්තා grinning_face_with_sweat broken_heart, negative sarcasm,7
3289,දෑස පලාගෙන කදුලැලි ආව slightly_smiling_face thumbs_up, neutral joy,5
3290,මේකට රිවිව් එකක් කරහන් හිනා යනවා මරැවට face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
3291,පට්ට පොඩිය  උබේ රැප් එකට අනමං කියන උන්ට හොඩියවත් කියවගන්න බැරි උං බං  red_heart  red_heart  red_heart  rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing, positive sarcasm,9
3292,ගොබ්බයෝ ෆෝම් කරාම මේහෙම දේවල් වෙනවා  මූ අනික් උන්ට හිනා වෙලා අන්තිම ඌම පත විහිලුවක් වෙලා face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy full_moon_face full_moon_face grinning_face_with_sweat, negative sarcasm,7
3293,නොදකින් ගූ ගෝතයා තොගේ ගොන් ගූ කෑලි වලටනම් හොදයිslightly_smiling_face, negative sarcasm,7
3294,උබත් පොන්නයෙක් උනා මේ හුත්තෙන් ගූ හුත්තා  pleading_face pleading_face blossom sweat_droplets, negative sarcasm,7
3295,මේ මොන මගුලක්දface_with_tears_of_joy, negative sarcasm,7
3296,එ කෙල්ල සදාරනයි මොලේ තියෙන කෙල්ලෙක්slightly_smiling_face, neutral joy,5
3297,මේ වගේ ගොබ්බයොන්ත් ෆෑන්ස්ලා ඉන්නවනේ රටක් හැදෙයිද ඉතින් face_with_tears_of_joy hand_with_fingers_splayed , negative sarcasm,7
3298,සුපිරියක් තමා ඉතින් ගැම්මක් red_heart, positive love,0
3299,අම්මෝ මේක නම් කියලා වැඩැක් නෑ බන්පට්ට         red_heart , positive love,0
3300,අඩෝ පාරක් ඈ පොඩිය relieved_face red_heart  crossed_fingers, positive joy,4
